id_cliente,nombre_completo,fecha_nacimiento,limite_credito,deuda_actual,estado_riesgo
1636,Cliente_1636,1970-09-10,1073314.34,113297.7,CASTIGADO
1637,Cliente_1637,1975-01-13,2432263.41,238791.66,AL DIA
1638,Cliente_1638,1961-02-06,787612.8,304702.6,AL DIA
1639,Cliente_1639,1969-04-17,1566482.55,847763.18,MOROSO 
1640,Cliente_1640,2001-02-06,2355282.06,1057203.28,MOROSO 
1641,Cliente_1641,1979-08-14,431558.27,15751.99,MOROSO
1642,Cliente_1642,1963-04-08,1064244.25,737697.92,CASTIGADO
1643,Cliente_1643,1996-12-07,2488323.65,319922.26,CASTIGADO
1644,Cliente_1644,1981-01-02,342912.8,126068.99,AL DIA
1645,Cliente_1645,1960-08-30,2322004.5,648808.2,AL DIA
1646,Cliente_1646,1968-06-11,1047446.68,956356.59, al dia 
1647,Cliente_1647,1987-04-10,1202978.13,475476.39,MOROSO 
1648,  cliente_1648  ,2002-07-09,1284619.08,960112.46,CASTIGADO
1649,Cliente_1649,2007-05-01,2488684.93,1555028.54,MOROSO
1650,Cliente_1650,1991-05-19,906247.29,597273.55,CASTIGADO
1651,Cliente_1651,1977-04-08,1866481.93,617917.14,AL DIA
1652,Cliente_1652,1981-08-15,1327087.81,581186.45,MOROSO 
1653,Cliente_1653,1988-05-27,,1621698.09,AL DIA
1654,Cliente_1654,1971-11-03,2432741.79,1607420.92,CASTIGADO
1655,  cliente_1655  ,1958-09-04,1405311.95,544987.6,CASTIGADO
1656,Cliente_1656,1972-02-17,991518.36,104982.75,MOROSO 
1657,Cliente_1657,1968-11-29,1231004.83,224573.29,AL DIA
1658,Cliente_1658,1992-04-19,1377975.92,501182.24,MOROSO
1659,  cliente_1659  ,1971-02-12,1778910.27,1142749.53,CASTIGADO
1660,Cliente_1660,2003-04-08,2863681.13,2682410.75,AL DIA
1661,Cliente_1661,1991-01-18,672756.2,454683.93, al dia 
1662,  cliente_1662  ,1998-09-03,2366919.08,1932788.4,AL DIA
1663,Cliente_1663,1958-11-25,,1168322.29,AL DIA
1664,Cliente_1664,1972-06-14,1665391.94,1273733.59,MOROSO
1665,Cliente_1665,1970-08-27,2948671.4,675818.31,MOROSO
1666,Cliente_1666,1971-04-03,1145101.9,154346.14, al dia 
1667,Cliente_1667,1963-10-18,284546.23,255942.33,CASTIGADO
1668,Cliente_1668,1956-12-24,1381096.43,248800.22, al dia 
1669,Cliente_1669,1996-07-25,2316431.77,472396.47,MOROSO
1670,Cliente_1670,1992-10-23,2304232.33,1152411.66,MOROSO 
1671,Cliente_1671,1957-05-21,2759801.37,1465980.97,CASTIGADO
1672,Cliente_1672,1958-07-10,2822811.15,1766321.06,CASTIGADO
1673,Cliente_1673,1999-08-26,2026693.59,1881228.53,CASTIGADO
1674,Cliente_1674,1968-11-24,331301.58,235399.03,AL DIA
1675,Cliente_1675,2005-01-04,2047994.32,1517988.19,MOROSO 
1676,Cliente_1676,1972-09-17,269056.83,103408.71,MOROSO
1677,  cliente_1677  ,1982-05-10,2004023.0,1300783.61,AL DIA
1678,Cliente_1678,1991-04-21,,975000.36,MOROSO
1679,Cliente_1679,1966-10-15,2011690.85,1737431.07,AL DIA
1680,Cliente_1680,1967-08-08,527193.65,48863.1,AL DIA
1681,Cliente_1681,1968-11-13,457656.5,216724.28,AL DIA
1682,Cliente_1682,1993-02-28,1698148.21,116461.95,AL DIA
1683,Cliente_1683,1959-03-05,2365266.37,765381.45,AL DIA
1684,Cliente_1684,1981-05-25,1219280.19,673371.54,AL DIA
1685,Cliente_1685,1994-02-13,1246485.66,305577.4,AL DIA
1686,  cliente_1686  ,1967-01-15,2909489.63,196817.89, al dia 
1687,Cliente_1687,1968-03-05,587594.61,391443.46,MOROSO
1688,Cliente_1688,1961-11-26,2183133.61,366180.69,MOROSO
1689,Cliente_1689,1968-05-16,,196641.89,MOROSO 
1690,  cliente_1690  ,2001-08-04,2230646.16,1566674.52, al dia 
1691,Cliente_1691,1991-07-09,2849870.95,2015382.98,CASTIGADO
1692,Cliente_1692,2000-11-20,2559288.74,645818.54,MOROSO
1693,Cliente_1693,1979-01-17,1664094.0,686558.58,CASTIGADO
1694,Cliente_1694,1995-07-25,1523526.61,436856.18, al dia 
1695,Cliente_1695,1988-10-12,1935410.11,1343845.23,MOROSO
1696,Cliente_1696,1993-06-17,2865157.28,534817.34,MOROSO
1697,Cliente_1697,1983-05-12,2143005.95,6552.81,CASTIGADO
1698,Cliente_1698,1978-11-10,1420632.93,677834.0, al dia 
1699,  cliente_1699  ,1997-01-22,829028.03,760892.39, al dia 
1700,Cliente_1700,1992-07-13,1119594.79,837086.01, al dia 
1701,Cliente_1701,1975-09-06,2795921.58,1510386.93,CASTIGADO
1702,Cliente_1702,1983-11-15,1576349.61,438420.5,MOROSO 
1703,Cliente_1703,1970-07-31,1676483.11,524146.41,AL DIA
1704,Cliente_1704,1975-09-19,1635382.31,1444759.92, al dia 
1705,Cliente_1705,1974-07-01,567327.84,239558.12,MOROSO 
1706,Cliente_1706,1989-05-05,1694194.1,1502670.64,AL DIA
1707,Cliente_1707,1958-10-30,1669966.04,563863.86,AL DIA
1708,Cliente_1708,1988-02-12,2204041.51,1878543.94, al dia 
1709,Cliente_1709,1980-08-15,2897799.93,1837201.92,MOROSO 
1710,Cliente_1710,1970-04-03,1774044.92,1309685.76,CASTIGADO
1711,Cliente_1711,2006-04-13,914821.96,384057.14,MOROSO 
1712,Cliente_1712,1981-10-02,1442356.57,369780.98, al dia 
1713,Cliente_1713,1993-03-04,2431449.85,540923.66, al dia 
1714,Cliente_1714,1957-05-18,687026.77,346841.13,MOROSO
1715,Cliente_1715,1961-11-14,1871730.51,191925.53,AL DIA
1716,Cliente_1716,2001-09-20,2612536.95,914224.87,MOROSO
1717,Cliente_1717,2006-06-18,,224817.98,AL DIA
1718,Cliente_1718,1978-11-01,1977514.73,496016.81,MOROSO
1719,Cliente_1719,1980-02-07,925566.59,722725.67,AL DIA
1720,Cliente_1720,2002-07-29,2876707.79,1287790.69,CASTIGADO
1721,Cliente_1721,1972-09-11,,2168969.89, al dia 
1722,Cliente_1722,1959-07-13,2116861.75,490452.09,MOROSO
1723,Cliente_1723,1990-05-15,699186.89,544609.12,MOROSO
1724,Cliente_1724,1966-08-27,1501552.36,906850.01,MOROSO
1725,Cliente_1725,1957-05-09,1325104.69,12094.55,CASTIGADO
1726,Cliente_1726,1959-09-16,1127064.08,401777.98,CASTIGADO
1727,Cliente_1727,1992-12-27,2683051.23,155524.19,CASTIGADO
1728,Cliente_1728,2005-12-16,2712903.41,331723.12,MOROSO 
1729,Cliente_1729,1979-08-08,2961281.12,577972.64, al dia 
1730,Cliente_1730,2004-04-10,825413.95,508382.65,AL DIA
1731,Cliente_1731,1987-03-07,2262644.05,1841328.1,CASTIGADO
1732,  cliente_1732  ,1974-03-05,2183802.62,911366.57,AL DIA
1733,Cliente_1733,1986-07-07,1635992.41,64684.47,MOROSO
1734,  cliente_1734  ,1966-06-09,1682905.98,565135.95,MOROSO
1735,Cliente_1735,1996-03-09,1274122.32,178924.98,AL DIA
1736,  cliente_1736  ,1985-01-31,2300983.86,111712.74,MOROSO 
1737,Cliente_1737,1977-08-01,2566450.27,155320.42,MOROSO
1738,Cliente_1738,1960-01-29,1621950.99,43921.83,MOROSO
1739,  cliente_1739  ,1962-10-12,1866116.22,1393252.45,AL DIA
1740,Cliente_1740,1987-06-09,2296079.47,190306.35,AL DIA
1741,  cliente_1741  ,1989-01-13,943813.19,713441.68,AL DIA
1742,Cliente_1742,1966-01-18,865633.96,320432.16,MOROSO 
1743,Cliente_1743,1967-10-24,2477647.62,263822.68, al dia 
1744,Cliente_1744,1991-10-01,1956928.85,118932.22,CASTIGADO
1745,Cliente_1745,1965-09-05,2492445.58,1505708.28,MOROSO 
1746,Cliente_1746,1984-07-16,1553421.87,1358053.83,MOROSO 
1747,Cliente_1747,1998-07-06,875314.12,680473.3,CASTIGADO
1748,Cliente_1748,1975-03-19,2660336.32,596380.4,MOROSO
1749,Cliente_1749,1965-05-12,1827036.88,3564.75,MOROSO 
1750,Cliente_1750,2003-04-16,344787.51,257132.73,MOROSO 
1751,Cliente_1751,1964-09-04,1079070.29,252498.59,AL DIA
1752,Cliente_1752,1963-02-06,1038187.84,190845.03,AL DIA
1753,Cliente_1753,2008-03-10,2861637.4,810132.19,MOROSO
1754,Cliente_1754,1969-10-28,1194393.18,286584.4,MOROSO 
1755,Cliente_1755,2003-03-23,1212692.03,653411.77,CASTIGADO
1756,Cliente_1756,1987-10-08,1902255.23,203091.57,CASTIGADO
1757,Cliente_1757,1976-05-03,591842.78,305602.79,AL DIA
1758,Cliente_1758,1987-03-15,2038313.52,1217833.03,CASTIGADO
1759,Cliente_1759,1962-12-18,1349846.24,282206.55,AL DIA
1760,Cliente_1760,1965-01-16,219286.52,88955.37,CASTIGADO
1761,Cliente_1761,2004-01-26,2238542.55,1687150.71,MOROSO 
1762,Cliente_1762,1967-09-27,538059.69,162682.04,MOROSO
1763,Cliente_1763,2003-06-27,989881.04,221074.63, al dia 
1764,Cliente_1764,1989-11-06,781460.71,698197.31,MOROSO
1765,Cliente_1765,1980-11-29,2399769.8,1178616.28, al dia 
1766,Cliente_1766,1961-05-31,2842607.52,1100372.42,MOROSO 
1767,Cliente_1767,1965-10-16,,2042693.53,MOROSO 
1768,Cliente_1768,2000-08-09,1061169.87,650502.56,AL DIA
1769,Cliente_1769,1988-10-08,,906543.98,CASTIGADO
1770,Cliente_1770,1967-11-19,2657779.77,668487.15,CASTIGADO
1771,Cliente_1771,1989-11-22,217562.99,80014.41,MOROSO
1772,  cliente_1772  ,1968-07-13,1355051.66,642985.32,MOROSO 
1773,Cliente_1773,1993-10-04,418905.88,183434.9,AL DIA
1774,  cliente_1774  ,1980-07-21,1950765.15,221445.91,MOROSO
1775,Cliente_1775,1982-07-21,2642237.7,2271178.79,CASTIGADO
1776,Cliente_1776,1966-12-04,484220.04,124533.89, al dia 
1777,Cliente_1777,1980-11-14,2456399.97,2008631.7,MOROSO
1778,Cliente_1778,1979-07-03,2926726.5,1723696.15, al dia 
1779,Cliente_1779,1959-12-09,1554835.31,676126.26, al dia 
1780,Cliente_1780,1991-09-20,911755.12,264667.74,MOROSO 
1781,  cliente_1781  ,1993-07-03,574264.44,156530.91,CASTIGADO
1782,  cliente_1782  ,1991-06-15,1531745.43,291159.34,MOROSO 
1783,Cliente_1783,1987-09-07,2120072.06,393245.22,MOROSO 
1784,Cliente_1784,2002-05-30,2134993.9,318644.55,MOROSO 
1785,Cliente_1785,1999-08-08,2026083.71,1068106.88,CASTIGADO
1786,  cliente_1786  ,1999-01-22,2518227.24,1871987.71,CASTIGADO
1787,Cliente_1787,1968-05-15,329716.96,44709.83,MOROSO 
1788,Cliente_1788,2003-07-03,632125.28,549608.49,MOROSO 
1789,Cliente_1789,1963-07-07,2661376.73,733116.52,MOROSO 
1790,Cliente_1790,1957-01-02,714802.66,529263.02,AL DIA
1791,Cliente_1791,1987-05-08,2489547.06,1594859.05,CASTIGADO
1792,Cliente_1792,1971-11-24,1301159.5,364741.02,MOROSO 
1793,Cliente_1793,2005-07-01,1475679.96,481327.19,AL DIA
1794,Cliente_1794,1993-12-10,351545.58,203193.5,AL DIA
1795,Cliente_1795,1997-01-04,2385299.97,1998767.58, al dia 
1796,Cliente_1796,1983-05-20,1143708.63,481773.29,CASTIGADO
1797,Cliente_1797,1989-04-26,2739435.04,2113366.59,AL DIA
1798,Cliente_1798,1990-03-24,2161908.83,275684.38,MOROSO 
1799,Cliente_1799,1969-05-30,1027954.86,510603.16,MOROSO 
1800,Cliente_1800,2006-03-16,2100289.13,1833841.88,CASTIGADO
1801,Cliente_1801,1976-03-09,289252.38,207682.22,MOROSO
1802,Cliente_1802,2003-08-31,378301.92,262498.69,MOROSO 
1803,Cliente_1803,1974-09-12,902640.2,707693.1, al dia 
1804,Cliente_1804,1970-09-01,1187993.16,612343.47,CASTIGADO
1805,Cliente_1805,1997-08-24,1177687.41,283518.56,CASTIGADO
1806,Cliente_1806,1966-05-20,1962096.55,857782.96,CASTIGADO
1807,  cliente_1807  ,2006-02-25,894837.5,848175.92,AL DIA
1808,Cliente_1808,1957-08-20,1332919.33,597445.54,AL DIA
1809,Cliente_1809,2001-07-13,,1189030.44,MOROSO
1810,  cliente_1810  ,1977-10-22,1154365.22,328178.26, al dia 
1811,  cliente_1811  ,1989-09-21,1298203.75,745081.56,MOROSO 
1812,Cliente_1812,1980-03-16,2481699.85,1916727.76,CASTIGADO
1813,Cliente_1813,1990-09-27,2178450.5,1491830.58,CASTIGADO
1814,  cliente_1814  ,1995-01-14,2044617.15,612101.4,MOROSO
1815,Cliente_1815,1972-05-18,2470499.55,354469.55,MOROSO 
1816,Cliente_1816,1965-12-15,2614992.28,1220224.58,AL DIA
1817,Cliente_1817,1970-12-06,2325106.14,1214864.76,MOROSO 
1818,Cliente_1818,1990-10-04,1063233.34,276827.9,MOROSO 
1819,Cliente_1819,1972-06-13,395708.24,275511.18,MOROSO
1820,Cliente_1820,2002-12-08,577498.66,50136.19,AL DIA
1821,Cliente_1821,1988-04-08,2633702.74,239897.97,MOROSO
1822,Cliente_1822,1957-06-16,940048.24,174239.01,CASTIGADO
1823,Cliente_1823,1966-09-30,266378.82,131943.96,MOROSO
1824,Cliente_1824,1962-12-17,542186.76,155292.66,MOROSO 
1825,Cliente_1825,1997-08-27,2824715.37,2529716.1,AL DIA
1826,Cliente_1826,1985-09-02,581715.51,340793.93,MOROSO
1827,Cliente_1827,1998-11-14,2400922.3,1508396.72, al dia 
1828,Cliente_1828,2004-12-14,633242.29,242543.28,MOROSO 
1829,Cliente_1829,1961-05-22,2863909.71,1729510.06,MOROSO 
1830,Cliente_1830,1984-03-17,1424925.19,410223.9,AL DIA
1831,Cliente_1831,1957-11-02,2750276.96,2083024.21,MOROSO
1832,Cliente_1832,1971-06-24,1378711.58,802966.57,MOROSO
1833,Cliente_1833,1983-12-24,544865.6,2228.72,AL DIA
1834,Cliente_1834,1999-10-12,2122080.77,122771.71, al dia 
1835,Cliente_1835,1973-03-08,,1050696.38,CASTIGADO
1836,Cliente_1836,1975-12-13,811574.62,62224.52,MOROSO 
1837,Cliente_1837,1975-11-02,604154.97,91419.83,AL DIA
1838,  cliente_1838  ,1989-06-22,1590513.55,1047089.18,AL DIA
1839,Cliente_1839,2005-01-31,1750197.75,1584055.75,MOROSO
1840,  cliente_1840  ,2006-07-15,589902.49,134276.8,MOROSO
1841,  cliente_1841  ,1962-09-06,990949.71,748022.81,MOROSO
1842,  cliente_1842  ,1992-11-24,2847815.25,2213632.26,MOROSO
1843,Cliente_1843,1958-05-30,687076.77,635148.68,MOROSO
1844,Cliente_1844,1959-01-29,2983305.02,1193910.13, al dia 
1845,Cliente_1845,1985-03-17,2097999.85,155826.83,MOROSO 
1846,Cliente_1846,1979-01-13,505990.28,428088.56,MOROSO 
1847,Cliente_1847,1973-06-30,1443944.2,1232979.48,CASTIGADO
1848,Cliente_1848,2005-06-30,1097450.99,127196.69,CASTIGADO
1849,Cliente_1849,1956-12-15,1924554.5,1153891.62,AL DIA
1850,Cliente_1850,1980-01-17,2983950.74,869576.94,AL DIA
1851,Cliente_1851,1989-01-31,777767.08,291675.44,AL DIA
1852,Cliente_1852,1973-12-16,1802010.06,604008.81, al dia 
1853,Cliente_1853,1980-12-28,2347673.31,1232488.62,MOROSO
1854,Cliente_1854,1984-02-16,1925234.49,1796089.48, al dia 
1855,Cliente_1855,1990-08-13,806855.07,290633.54, al dia 
1856,Cliente_1856,2005-11-01,287983.03,222929.99,MOROSO
1857,Cliente_1857,2000-04-29,267107.23,216848.45, al dia 
1858,Cliente_1858,1965-02-16,2961632.2,1049211.91,AL DIA
1859,Cliente_1859,1960-07-15,1209004.52,405259.9,CASTIGADO
1860,Cliente_1860,1962-01-09,1626718.74,450904.61,AL DIA
1861,Cliente_1861,1979-07-12,,328476.28,CASTIGADO
1862,Cliente_1862,2006-07-02,906690.31,468452.33, al dia 
1863,Cliente_1863,1990-06-07,1436363.36,749181.56,MOROSO
1864,Cliente_1864,1973-01-26,2238919.65,55972.68,MOROSO 
1865,Cliente_1865,1997-03-29,2569041.31,1270896.47,MOROSO
1866,Cliente_1866,1987-11-01,2330390.33,570154.75,CASTIGADO
1867,Cliente_1867,1982-04-06,2349956.87,1920972.18,MOROSO 
1868,  cliente_1868  ,1965-09-17,1371798.52,864711.27,AL DIA
1869,Cliente_1869,1985-08-25,,1334439.94, al dia 
1870,Cliente_1870,2002-04-27,2249309.63,469708.86, al dia 
1871,Cliente_1871,1967-06-17,1752098.84,1205390.12, al dia 
1872,Cliente_1872,1994-08-30,1116436.89,459072.86,CASTIGADO
1873,  cliente_1873  ,2003-05-15,550079.47,270740.61,CASTIGADO
1874,Cliente_1874,1978-11-23,1745454.79,1318683.19,MOROSO
1875,Cliente_1875,1957-02-17,,524740.52, al dia 
1876,  cliente_1876  ,1997-07-28,1357646.49,41864.7,MOROSO
1877,Cliente_1877,2004-03-22,2408421.82,1276631.6,MOROSO
1878,Cliente_1878,1978-02-04,1136422.15,416560.85,CASTIGADO
1879,Cliente_1879,1964-10-07,616714.75,531836.76,CASTIGADO
1880,Cliente_1880,1993-11-11,2386135.43,2154959.73,MOROSO
1881,Cliente_1881,2001-05-26,1183660.73,215587.68,AL DIA
1882,Cliente_1882,1966-01-23,1524960.71,1083715.02,CASTIGADO
1883,Cliente_1883,1986-08-09,1038835.8,442036.12,MOROSO 
1884,Cliente_1884,2007-11-28,1192102.59,307238.22,AL DIA
1885,Cliente_1885,2003-05-29,1735114.11,806674.3, al dia 
1886,Cliente_1886,1956-11-05,580700.9,546667.3, al dia 
1887,  cliente_1887  ,2001-01-28,2658726.83,1483399.31,MOROSO
1888,Cliente_1888,1967-06-08,1336099.26,431908.71, al dia 
1889,Cliente_1889,1999-09-15,2031957.25,1519048.07, al dia 
1890,Cliente_1890,1970-02-28,220944.12,119089.17,MOROSO
1891,Cliente_1891,1963-09-06,2178658.0,166037.12, al dia 
1892,Cliente_1892,1963-04-12,827973.33,133372.05,MOROSO 
1893,Cliente_1893,1974-09-04,220682.93,146358.62, al dia 
1894,Cliente_1894,1986-06-14,2099518.17,1404560.64,MOROSO 
1895,Cliente_1895,2006-05-21,1566036.14,786150.63,CASTIGADO
1896,Cliente_1896,1975-11-18,425723.15,370925.26,MOROSO
1897,Cliente_1897,1985-02-01,2254593.11,110966.78,CASTIGADO
1898,Cliente_1898,2003-06-03,2713250.73,2144606.2,MOROSO 
1899,Cliente_1899,1983-12-12,,386270.53, al dia 
1900,Cliente_1900,1989-01-07,1639282.91,897390.41, al dia 
1901,Cliente_1901,1993-06-10,1122173.56,828198.53,MOROSO 
1902,Cliente_1902,1993-04-28,2514343.41,660105.33,AL DIA
1903,Cliente_1903,1995-07-20,2721676.72,1104842.04,CASTIGADO
1904,Cliente_1904,1996-03-05,810980.69,410787.75,AL DIA
1905,Cliente_1905,1988-09-01,,84476.36,CASTIGADO
1906,Cliente_1906,1995-11-21,1609427.94,634764.29,AL DIA
1907,  cliente_1907  ,1974-04-07,209305.65,35026.53,MOROSO
1908,Cliente_1908,1997-07-08,2206567.12,629473.78,MOROSO 
1909,Cliente_1909,1963-09-15,2709908.1,2110460.23,AL DIA
1910,Cliente_1910,1996-05-26,1388165.41,85433.05,MOROSO
1911,Cliente_1911,2001-07-24,2890870.21,1128213.7,AL DIA
1912,Cliente_1912,2007-11-14,1123073.43,1035070.29, al dia 
1913,Cliente_1913,2007-09-21,2904188.47,2429934.46,AL DIA
1914,Cliente_1914,1968-12-05,1908358.4,814833.78,AL DIA
1915,Cliente_1915,1980-06-04,1043324.43,60446.96,MOROSO
1916,Cliente_1916,2002-05-29,2515517.17,1035613.67,MOROSO 
1917,Cliente_1917,1958-06-28,1832149.52,157435.99,MOROSO
1918,  cliente_1918  ,1969-12-15,,289146.57,CASTIGADO
1919,Cliente_1919,1972-09-11,380821.88,243346.0,CASTIGADO
1920,Cliente_1920,1994-01-10,1026361.16,890468.34,CASTIGADO
1921,Cliente_1921,1997-06-07,1731668.69,1128306.33,MOROSO
1922,Cliente_1922,1982-10-30,1804981.62,1443426.66,AL DIA
1923,Cliente_1923,1962-02-18,213259.16,202273.85,CASTIGADO
1924,Cliente_1924,1978-10-15,1921101.76,590508.54, al dia 
1925,  cliente_1925  ,1979-08-06,1290405.06,840152.37,CASTIGADO
1926,Cliente_1926,1997-05-10,1339161.94,1111704.14,CASTIGADO
1927,Cliente_1927,1968-06-28,2882545.79,2345306.83, al dia 
1928,  cliente_1928  ,1970-04-14,285908.74,219306.75,AL DIA
1929,Cliente_1929,1970-03-09,2858599.24,460792.72,MOROSO 
1930,Cliente_1930,2001-01-01,1547281.39,1169621.91,MOROSO
1931,Cliente_1931,2000-11-30,2164794.18,563689.58,CASTIGADO
1932,Cliente_1932,1962-01-17,774749.65,655531.44,MOROSO 
1933,  cliente_1933  ,1999-12-30,401464.08,41590.79,MOROSO 
1934,Cliente_1934,1979-05-20,360665.2,311471.26, al dia 
1935,Cliente_1935,2001-02-09,2618004.53,144562.13, al dia 
1936,Cliente_1936,1982-10-02,911173.11,497796.45,MOROSO
1937,Cliente_1937,1985-03-19,2246284.33,916327.16,MOROSO
1938,Cliente_1938,1958-10-17,2478504.89,167700.61,AL DIA
1939,Cliente_1939,1970-11-27,2263145.66,740990.14,MOROSO
1940,Cliente_1940,1961-12-12,912894.6,855142.83,MOROSO
1941,Cliente_1941,1971-02-24,2732573.37,2088858.8,AL DIA
1942,Cliente_1942,2002-12-16,755311.64,357569.8,MOROSO
1943,Cliente_1943,1978-12-01,,104493.29, al dia 
1944,Cliente_1944,1981-04-27,2703234.85,830580.56,MOROSO
1945,Cliente_1945,1966-06-09,643550.08,194674.25, al dia 
1946,Cliente_1946,1972-01-11,1839483.87,1202710.66, al dia 
1947,Cliente_1947,1976-09-23,2951287.52,1696301.91,MOROSO
1948,Cliente_1948,1972-05-21,1121962.52,261585.21, al dia 
1949,Cliente_1949,1982-02-25,378303.28,78663.93, al dia 
1950,  cliente_1950  ,1992-03-06,1128322.78,182703.15,MOROSO 
1951,Cliente_1951,1975-06-16,481235.49,149696.09,CASTIGADO
1952,Cliente_1952,1978-12-17,2534343.44,982418.18,AL DIA
1953,Cliente_1953,1975-12-08,515511.56,55960.16,CASTIGADO
1954,Cliente_1954,1986-02-03,1062315.6,367723.9, al dia 
1955,Cliente_1955,1962-11-14,2741875.1,744451.72,AL DIA
1956,Cliente_1956,1992-02-10,1275681.93,73611.83,CASTIGADO
1957,Cliente_1957,1959-08-26,2437674.38,1766928.1,MOROSO
1958,Cliente_1958,1984-05-17,469047.17,153626.33,MOROSO
1959,Cliente_1959,2007-09-12,1774282.83,919269.0,MOROSO
1960,  cliente_1960  ,1999-02-04,1345239.84,483742.33,AL DIA
1961,Cliente_1961,1974-08-09,1193346.9,892030.33,MOROSO
1962,Cliente_1962,1996-06-11,2622323.05,2097796.29,AL DIA
1963,Cliente_1963,1956-11-27,2890878.04,2460292.67,MOROSO
1964,Cliente_1964,1967-01-09,1021705.39,617466.83,AL DIA
1965,Cliente_1965,1992-05-05,2337096.79,1971989.82, al dia 
1966,Cliente_1966,1971-06-03,1682219.55,287529.31, al dia 
1967,  cliente_1967  ,1961-03-12,470156.58,277869.69, al dia 
1968,  cliente_1968  ,1986-05-10,1751332.45,1467472.37, al dia 
1969,Cliente_1969,1975-09-23,389315.33,170706.26,CASTIGADO
1970,  cliente_1970  ,1990-03-04,2669170.78,2309690.39,MOROSO
1971,Cliente_1971,1960-10-09,1916196.22,1170904.57,CASTIGADO
1972,Cliente_1972,2005-08-22,1795023.47,1136698.09,MOROSO 
1973,Cliente_1973,1986-09-19,2813031.49,1124048.28,MOROSO 
1974,Cliente_1974,1971-12-08,670405.12,563155.93,MOROSO 
1975,Cliente_1975,2005-06-24,2606348.82,1014130.8, al dia 
1976,Cliente_1976,1973-04-11,2454955.8,2077242.44, al dia 
1977,Cliente_1977,1984-01-06,,402974.47,MOROSO
1978,Cliente_1978,1987-03-22,910017.39,145404.86,MOROSO
1979,Cliente_1979,1994-08-07,,1562330.27,MOROSO
1980,Cliente_1980,1962-06-02,1923495.87,519499.1,MOROSO 
1981,Cliente_1981,1984-03-01,2899801.83,1612858.66,CASTIGADO
1982,Cliente_1982,1979-03-26,279829.08,138063.35,MOROSO
1983,Cliente_1983,1979-09-23,2591733.77,319197.03,MOROSO
1984,Cliente_1984,1962-03-26,2270814.63,1582696.62, al dia 
1985,  cliente_1985  ,1990-02-18,2324372.84,1694506.93,MOROSO
1986,Cliente_1986,1986-09-07,759992.1,600274.76,AL DIA
1987,Cliente_1987,1981-01-28,2509373.51,1505716.59, al dia 
1988,Cliente_1988,1986-01-20,2718663.96,2342875.89,CASTIGADO
1989,Cliente_1989,1962-02-01,1906245.79,1326556.14,AL DIA
1990,Cliente_1990,1979-04-02,612955.1,38963.54,CASTIGADO
1991,  cliente_1991  ,1957-11-16,1734838.49,465452.47,AL DIA
1992,Cliente_1992,1976-12-14,2850925.37,2356051.33,CASTIGADO
1993,Cliente_1993,1964-07-24,622697.19,451895.01,CASTIGADO
1994,Cliente_1994,2008-03-20,489272.81,435670.46,MOROSO
1995,Cliente_1995,1993-03-18,1400844.13,957533.35,MOROSO
1996,Cliente_1996,1999-09-09,1453998.22,193029.42, al dia 
1997,Cliente_1997,1963-11-22,2729703.5,1384244.57,MOROSO
1998,Cliente_1998,1971-01-27,873953.26,34924.13,MOROSO
1999,Cliente_1999,1967-09-24,1425085.63,412682.92,CASTIGADO
2000,  cliente_2000  ,1979-05-11,1709451.65,315888.49,MOROSO 
